account_id,company_name,country,subregion,industry,employee_band,estimated_arr,segment,is_customer,account_status
2824,"Pittman, Rios and Warren",JP,North Asia,SaaS,51-200,49500.0,SMB,0,Prospect
2825,Moses Group,KR,North Asia,Media,201-500,46800.0,SMB,0,Prospect
2826,Rasmussen-Scott,JP,North Asia,Manufacturing,2001+,1161400.0,Enterprise,0,Prospect
2827,Warren-Taylor,KR,North Asia,Manufacturing,51-200,205000.0,Mid-Market,0,Active
2828,Farley-Malone,JP,North Asia,Healthcare,201-500,11300.0,SMB,0,Active
2829,Jones-Lutz,JP,North Asia,Healthcare,1-50,36100.0,SMB,1,Active
2830,King-Mendez,JP,North Asia,Fintech,51-200,26900.0,SMB,0,Prospect
2831,Nielsen-Lopez,JP,North Asia,Professional Services,51-200,173000.0,Mid-Market,0,Prospect
2832,"Roberts, Willis and Ross",KR,North Asia,Retail,201-500,155400.0,Mid-Market,0,Active
2833,"Butler, Dyer and Lewis",JP,North Asia,E-commerce,1-50,44400.0,SMB,1,Active
2834,Trujillo-Johnson,JP,North Asia,Retail,1-50,20700.0,SMB,1,Active
2835,"Lang, Campbell and Sawyer",KR,North Asia,Manufacturing,1-50,9300.0,SMB,1,Active
2836,Fritz-Bowers,JP,North Asia,E-commerce,501-2000,1823500.0,Enterprise,1,Inactive
2837,Flores-Bradley,KR,North Asia,SaaS,501-2000,1327900.0,Enterprise,0,Prospect
2838,Hodges-Morrison,KR,North Asia,Healthcare,1-50,36400.0,SMB,0,Inactive
2839,Phillips and Sons,JP,North Asia,Education,201-500,30000.0,SMB,0,Prospect
2840,Rodriguez-Davis,JP,North Asia,Fintech,201-500,26800.0,SMB,1,Active
2841,Edwards Group,KR,North Asia,Fintech,1-50,25500.0,SMB,0,Churned
2842,Foster-Harris,JP,North Asia,Healthcare,501-2000,582300.0,Enterprise,0,Active
2843,Wilson-Lane,JP,North Asia,E-commerce,51-200,29300.0,SMB,0,Active
2844,Mooney PLC,KR,North Asia,SaaS,51-200,195700.0,Mid-Market,0,Prospect
2845,Robinson-Pope,KR,North Asia,Logistics,501-2000,1094000.0,Enterprise,0,Inactive
2846,"Daniels, Eaton and James",JP,North Asia,Manufacturing,51-200,45400.0,SMB,1,Active
2847,Moore-Gutierrez,JP,North Asia,Media,501-2000,1337000.0,Enterprise,0,Inactive
2848,Gutierrez Inc,JP,North Asia,Manufacturing,51-200,31700.0,SMB,0,Active
2849,"Russell, Henderson and Chaney",KR,North Asia,E-commerce,201-500,85600.0,Mid-Market,0,Prospect
2850,Freeman Ltd,KR,North Asia,Professional Services,51-200,36300.0,SMB,0,Prospect
2851,Bradford-Smith,KR,North Asia,Professional Services,201-500,68800.0,Mid-Market,1,Active
2852,"Long, Harris and Thomas",JP,North Asia,Media,1-50,15100.0,SMB,0,Prospect
2853,Goodman-Hunter,KR,North Asia,E-commerce,501-2000,1263800.0,Enterprise,0,Prospect
2854,Fischer Ltd,KR,North Asia,Education,201-500,247700.0,Mid-Market,0,Prospect
2855,Smith-Jensen,KR,North Asia,Media,51-200,5200.0,SMB,0,Prospect
2856,"Brooks, Garrett and Gutierrez",KR,North Asia,Retail,501-2000,187100.0,Mid-Market,0,Active
2857,Smith PLC,JP,North Asia,Manufacturing,2001+,1653500.0,Enterprise,1,Inactive
2858,Hamilton Ltd,KR,North Asia,Retail,51-200,176000.0,Mid-Market,0,Prospect
2859,Salazar and Sons,JP,North Asia,SaaS,501-2000,762700.0,Enterprise,1,Active
2860,"Soto, Garcia and Medina",JP,North Asia,Fintech,201-500,153000.0,Mid-Market,1,Churned
2861,"Rogers, Reid and Mays",JP,North Asia,Professional Services,1-50,11300.0,SMB,0,Active
2862,Garza-Reed,JP,North Asia,Fintech,1-50,29500.0,SMB,0,Inactive
2863,Morris-Lyons,JP,North Asia,SaaS,51-200,44500.0,SMB,1,Active
2864,Johnson Ltd,KR,North Asia,Media,201-500,183400.0,Mid-Market,1,Active
2865,Thomas Ltd,KR,North Asia,Healthcare,201-500,1551100.0,Enterprise,0,Churned
2866,Miller Inc,JP,North Asia,Healthcare,51-200,48200.0,SMB,0,Active
2867,"Fischer, Thomas and Lynch",JP,North Asia,Professional Services,201-500,194000.0,Mid-Market,0,Prospect
2868,"Hernandez, Flynn and Hood",KR,North Asia,Retail,501-2000,53500.0,Mid-Market,0,Active
2869,Fox-Smith,KR,North Asia,Manufacturing,501-2000,585300.0,Enterprise,0,Prospect
2870,Pace-Garrett,KR,North Asia,Fintech,201-500,60400.0,Mid-Market,0,Churned
2871,Howard Group,KR,North Asia,Healthcare,51-200,44500.0,SMB,1,Active
2872,"Salazar, Hampton and Thomas",KR,North Asia,Manufacturing,1-50,36000.0,SMB,1,Active
2873,Hoffman LLC,JP,North Asia,Education,201-500,237600.0,Mid-Market,1,Active
2874,Green LLC,KR,North Asia,E-commerce,501-2000,904900.0,Enterprise,1,Active
2875,Wheeler Inc,JP,North Asia,Education,51-200,20500.0,SMB,0,Active
2876,"Burns, White and Peterson",JP,North Asia,Manufacturing,1-50,43500.0,SMB,1,Active
2877,"Smith, White and Hill",KR,North Asia,Manufacturing,501-2000,702600.0,Enterprise,0,Active
2878,Anderson-Castro,KR,North Asia,Healthcare,1-50,15000.0,SMB,1,Active
2879,Brown and Sons,JP,North Asia,Logistics,1-50,27000.0,SMB,1,Active
2880,Long-Pennington,JP,North Asia,Healthcare,201-500,36600.0,SMB,0,Active
2881,Murray Group,KR,North Asia,Media,1-50,13300.0,SMB,0,Churned
2882,Clay LLC,JP,North Asia,Manufacturing,501-2000,1370200.0,Enterprise,0,Active
2883,Bryant-Thomas,JP,North Asia,E-commerce,201-500,161100.0,Mid-Market,0,Active
2884,Ray Inc,KR,North Asia,Fintech,1-50,42900.0,SMB,0,Active
2885,"Ho, Moore and Cain",KR,North Asia,Retail,201-500,173000.0,Mid-Market,1,Churned
2886,Clark LLC,JP,North Asia,Healthcare,1-50,32000.0,SMB,0,Active
2887,Smith and Sons,KR,North Asia,Manufacturing,51-200,121300.0,Mid-Market,0,Prospect
2888,Myers Inc,JP,North Asia,Professional Services,201-500,1727200.0,Enterprise,0,Prospect
2889,Andrews Group,KR,North Asia,Media,201-500,18000.0,SMB,1,Active
2890,"Whitaker, Whitaker and Horne",JP,North Asia,Healthcare,1-50,10600.0,SMB,1,Active
2891,"Hammond, Schmidt and Wilkins",JP,North Asia,Retail,501-2000,1162000.0,Enterprise,1,Churned
2892,Hernandez-Taylor,KR,North Asia,E-commerce,501-2000,227900.0,Mid-Market,0,Inactive
2893,Ramsey-Wilson,KR,North Asia,Fintech,51-200,89300.0,Mid-Market,0,Active
2894,Williams Ltd,KR,North Asia,Logistics,1-50,25000.0,SMB,0,Prospect
2895,Mays and Sons,JP,North Asia,Fintech,201-500,211200.0,Mid-Market,1,Active
2896,"Evans, Knight and Payne",KR,North Asia,Media,51-200,145700.0,Mid-Market,0,Inactive
2897,Ellis-Edwards,KR,North Asia,Manufacturing,201-500,236700.0,Mid-Market,0,Churned
2898,Smith Group,JP,North Asia,Education,51-200,22800.0,SMB,0,Prospect
2899,Perkins-Mason,KR,North Asia,SaaS,501-2000,847500.0,Enterprise,0,Prospect
2900,Bruce-Green,JP,North Asia,Healthcare,1-50,31800.0,SMB,1,Active
2901,Gill Group,KR,North Asia,Manufacturing,51-200,36700.0,SMB,0,Prospect
2902,Higgins-Cole,JP,North Asia,Professional Services,201-500,128000.0,Mid-Market,0,Prospect
2903,Anderson Group,KR,North Asia,Media,201-500,137600.0,Mid-Market,0,Prospect
2904,"Taylor, Young and Taylor",KR,North Asia,Fintech,201-500,164200.0,Mid-Market,1,Active
2905,Boyd PLC,JP,North Asia,Fintech,51-200,8200.0,SMB,0,Prospect
2906,Brown Ltd,JP,North Asia,Fintech,51-200,29300.0,SMB,0,Inactive
2907,English-Cain,KR,North Asia,Logistics,51-200,19800.0,SMB,0,Churned
2908,"Blankenship, Dalton and Davis",JP,North Asia,Retail,501-2000,1640900.0,Enterprise,0,Prospect
2909,Roberts and Sons,KR,North Asia,Retail,201-500,433400.0,Enterprise,1,Active
2910,Kline Ltd,KR,North Asia,Media,201-500,1735600.0,Enterprise,1,Active
2911,Costa Ltd,JP,North Asia,Professional Services,51-200,46200.0,SMB,0,Active
2912,Turner-Freeman,JP,North Asia,Education,501-2000,1029300.0,Enterprise,0,Active
2913,"Douglas, Davis and Bullock",KR,North Asia,Logistics,201-500,94200.0,Mid-Market,1,Active
2914,"Anthony, Pacheco and Nunez",JP,North Asia,Healthcare,2001+,1063200.0,Enterprise,0,Prospect
2915,Blackwell-Parks,JP,North Asia,Professional Services,201-500,54000.0,Mid-Market,1,Active
2916,Clark and Sons,JP,North Asia,Manufacturing,51-200,48100.0,SMB,0,Churned
2917,Baxter LLC,JP,North Asia,SaaS,51-200,113000.0,Mid-Market,0,Active
2918,Parker-Spencer,KR,North Asia,Logistics,2001+,1645800.0,Enterprise,0,Active
2919,"Bryant, Davis and Taylor",JP,North Asia,Logistics,2001+,773800.0,Enterprise,1,Active
2920,"Guzman, Powers and Pham",KR,North Asia,Logistics,1-50,39100.0,SMB,0,Active
2921,"Castillo, Benson and Castillo",KR,North Asia,Logistics,51-200,91800.0,Mid-Market,0,Prospect
2922,Evans-Stone,KR,North Asia,Manufacturing,2001+,1959000.0,Enterprise,0,Inactive
2923,Mccann Group,KR,North Asia,Professional Services,201-500,67200.0,Mid-Market,0,Inactive
2924,James-Jenkins,KR,North Asia,Healthcare,201-500,121400.0,Mid-Market,1,Inactive
2925,Moore-Hunter,KR,North Asia,Media,501-2000,1323500.0,Enterprise,0,Churned
2926,Mccullough Group,KR,North Asia,Education,1-50,6300.0,SMB,0,Churned
2927,Singh LLC,KR,North Asia,Manufacturing,1-50,46100.0,SMB,0,Inactive
2928,"Guerra, Allen and Hale",KR,North Asia,Media,1-50,36700.0,SMB,1,Active
2929,Campbell-Smith,KR,North Asia,Education,201-500,90900.0,Mid-Market,0,Churned
2930,"Wilson, Crawford and Day",KR,North Asia,SaaS,1-50,21800.0,SMB,1,Active
2931,Nelson Ltd,JP,North Asia,E-commerce,51-200,92800.0,Mid-Market,0,Active
2932,"Murray, Hunt and Blankenship",JP,North Asia,Healthcare,1-50,16700.0,SMB,1,Active
2933,"Fox, Martinez and Abbott",KR,North Asia,Media,501-2000,1871500.0,Enterprise,0,Active
2934,"Carroll, Martinez and Pratt",KR,North Asia,SaaS,201-500,39000.0,SMB,0,Prospect
2935,"Carter, Williams and Zimmerman",JP,North Asia,Manufacturing,201-500,29100.0,SMB,0,Prospect
2936,Green Inc,KR,North Asia,Logistics,2001+,863600.0,Enterprise,1,Active
2937,Scott PLC,KR,North Asia,Education,1-50,27100.0,SMB,0,Active
2938,Rubio LLC,JP,North Asia,SaaS,2001+,1575700.0,Enterprise,0,Prospect
2939,"Hubbard, Hill and Brown",JP,North Asia,Media,51-200,14400.0,SMB,0,Active
2940,Hayes and Sons,JP,North Asia,Healthcare,201-500,138600.0,Mid-Market,0,Active
2941,Smith-Stone,JP,North Asia,SaaS,201-500,202200.0,Mid-Market,0,Active
2942,Nelson Inc,JP,North Asia,Education,501-2000,72500.0,Mid-Market,1,Active
2943,Arnold-Deleon,JP,North Asia,SaaS,1-50,10700.0,SMB,1,Active
2944,"Stephens, Ford and Peterson",KR,North Asia,SaaS,201-500,43100.0,SMB,1,Active
2945,Reese and Sons,KR,North Asia,Media,51-200,76800.0,Mid-Market,1,Active
2946,"Stevens, Palmer and Jackson",KR,North Asia,Retail,1-50,14700.0,SMB,0,Active
2947,"Montgomery, Ruiz and Harris",JP,North Asia,E-commerce,51-200,26700.0,SMB,1,Active
2948,"Hess, Moore and Allen",JP,North Asia,Media,501-2000,1202000.0,Enterprise,0,Prospect
2949,Berry Inc,JP,North Asia,E-commerce,501-2000,246600.0,Mid-Market,0,Active
2950,Campbell-Hernandez,KR,North Asia,Manufacturing,1-50,27300.0,SMB,1,Active
2951,Cook-Bradshaw,JP,North Asia,Manufacturing,51-200,9500.0,SMB,0,Active
2952,Nguyen LLC,KR,North Asia,Retail,201-500,69800.0,Mid-Market,1,Active
2953,Morrison-Hanson,KR,North Asia,SaaS,51-200,180600.0,Mid-Market,0,Prospect
2954,Galvan Inc,KR,North Asia,Professional Services,2001+,663800.0,Enterprise,0,Active
2955,"Cardenas, Hunter and Sampson",KR,North Asia,Professional Services,51-200,48100.0,SMB,1,Inactive
2956,Smith-Bailey,KR,North Asia,SaaS,1-50,9300.0,SMB,0,Prospect
2957,"Young, Moore and Soto",JP,North Asia,Media,501-2000,628300.0,Enterprise,1,Active
2958,"Novak, Perry and Chapman",JP,North Asia,Retail,51-200,9900.0,SMB,0,Active
2959,Sullivan LLC,KR,North Asia,Manufacturing,501-2000,1396400.0,Enterprise,1,Active
2960,Cisneros-Crawford,KR,North Asia,Media,501-2000,1492400.0,Enterprise,0,Active
2961,"Lang, Willis and Khan",JP,North Asia,Media,501-2000,159400.0,Mid-Market,1,Active
2962,Perez-Wise,KR,North Asia,Manufacturing,201-500,23300.0,SMB,1,Active
2963,Mccarthy-Nelson,KR,North Asia,Education,201-500,1878700.0,Enterprise,0,Active
2964,Lopez PLC,JP,North Asia,SaaS,201-500,13100.0,SMB,1,Active
2965,"Owen, Page and Gonzales",KR,North Asia,Professional Services,51-200,42000.0,SMB,0,Active
2966,Brown-Summers,JP,North Asia,E-commerce,51-200,13200.0,SMB,0,Active
2967,"Hardy, Robinson and Conrad",KR,North Asia,E-commerce,201-500,180300.0,Mid-Market,0,Prospect
2968,Hunt Inc,KR,North Asia,SaaS,501-2000,1697500.0,Enterprise,0,Active
2969,"Boyd, Patrick and White",JP,North Asia,Fintech,1-50,30900.0,SMB,0,Prospect
2970,Clements LLC,JP,North Asia,Professional Services,501-2000,1195900.0,Enterprise,0,Active
2971,Martinez Group,KR,North Asia,Education,51-200,30000.0,SMB,0,Prospect
2972,Ellis-Mullen,JP,North Asia,Manufacturing,1-50,22100.0,SMB,1,Active
2973,Baker and Sons,KR,North Asia,Fintech,1-50,28000.0,SMB,0,Prospect
2974,Kennedy-Thomas,JP,North Asia,Manufacturing,201-500,148100.0,Mid-Market,0,Active
2975,Wilson Group,JP,North Asia,Healthcare,51-200,30700.0,SMB,0,Prospect
2976,James LLC,KR,North Asia,Healthcare,51-200,196100.0,Mid-Market,1,Active
2977,Vaughn LLC,KR,North Asia,E-commerce,51-200,152000.0,Mid-Market,0,Active
2978,Taylor Inc,JP,North Asia,SaaS,1-50,48400.0,SMB,1,Active
2979,Logan Group,JP,North Asia,E-commerce,51-200,12500.0,SMB,0,Churned
2980,"Gillespie, Love and Gibson",JP,North Asia,SaaS,201-500,19800.0,SMB,0,Active
2981,Smith-Williams,JP,North Asia,Media,201-500,125400.0,Mid-Market,0,Churned
2982,Huang Inc,JP,North Asia,Professional Services,51-200,172400.0,Mid-Market,0,Prospect
2983,Oneill PLC,JP,North Asia,Fintech,51-200,10400.0,SMB,1,Churned
2984,"Roberts, Blake and Wright",KR,North Asia,Healthcare,51-200,198300.0,Mid-Market,1,Active
2985,Hines Group,KR,North Asia,Professional Services,201-500,166400.0,Mid-Market,0,Prospect
2986,Santos and Sons,JP,North Asia,Fintech,51-200,29400.0,SMB,0,Churned
2987,"Winters, Thompson and Cuevas",KR,North Asia,Professional Services,51-200,101600.0,Mid-Market,1,Churned
2988,Adams Inc,KR,North Asia,Media,51-200,99800.0,Mid-Market,1,Active
2989,"Ross, Garner and Lopez",JP,North Asia,Logistics,201-500,1165900.0,Enterprise,1,Active
2990,Fernandez Inc,KR,North Asia,SaaS,51-200,11400.0,SMB,0,Active
2991,Gonzalez-Johnson,JP,North Asia,Healthcare,201-500,211000.0,Mid-Market,1,Active
2992,Mcgee-Byrd,KR,North Asia,Manufacturing,201-500,56000.0,Mid-Market,0,Prospect
2993,Berry-Stewart,KR,North Asia,SaaS,501-2000,190800.0,Mid-Market,0,Active
2994,Howe LLC,JP,North Asia,Retail,201-500,11200.0,SMB,0,Prospect
2995,"Hebert, Cooper and Costa",JP,North Asia,Manufacturing,51-200,80400.0,Mid-Market,1,Inactive
2996,Bauer-Payne,JP,North Asia,Fintech,1-50,45100.0,SMB,0,Prospect
2997,"Olson, Forbes and Harrington",KR,North Asia,Healthcare,1-50,19600.0,SMB,1,Churned
2998,"Kim, Long and White",KR,North Asia,Manufacturing,1-50,47800.0,SMB,0,Active
2999,Martinez and Sons,JP,North Asia,Logistics,51-200,9300.0,SMB,0,Prospect
3000,"Merritt, Huber and Flores",JP,North Asia,Logistics,501-2000,187300.0,Mid-Market,0,Prospect
3001,"Johnson, Hernandez and Mcdaniel",KR,North Asia,SaaS,501-2000,107400.0,Mid-Market,0,Prospect
3002,Hughes Inc,KR,North Asia,E-commerce,51-200,93800.0,Mid-Market,0,Active
3003,"Schmidt, Ross and Chan",JP,North Asia,E-commerce,51-200,141700.0,Mid-Market,0,Prospect
3004,Glass-Martin,JP,North Asia,Logistics,2001+,472500.0,Enterprise,0,Inactive
3005,"White, Graves and Jackson",JP,North Asia,Media,1-50,34500.0,SMB,0,Inactive
3006,"Bell, Martin and Cooper",KR,North Asia,Manufacturing,501-2000,115000.0,Mid-Market,0,Prospect
3007,"Ross, Fisher and Torres",KR,North Asia,Media,201-500,7100.0,SMB,0,Prospect
3008,"Martin, Freeman and Brown",KR,North Asia,Professional Services,501-2000,1741200.0,Enterprise,0,Active
3009,"Jackson, Michael and Hubbard",JP,North Asia,Healthcare,1-50,5300.0,SMB,0,Prospect
3010,Jordan LLC,KR,North Asia,Media,51-200,79800.0,Mid-Market,0,Inactive
3011,Novak Inc,KR,North Asia,Media,201-500,82600.0,Mid-Market,1,Active
3012,Smith-Vasquez,JP,North Asia,Education,51-200,49400.0,SMB,0,Prospect
3013,Wade-Andrews,KR,North Asia,Fintech,2001+,1620600.0,Enterprise,0,Active
3014,Baxter-Johnson,KR,North Asia,Professional Services,501-2000,965300.0,Enterprise,0,Prospect
3015,"Smith, Cunningham and Ryan",KR,North Asia,Logistics,201-500,216000.0,Mid-Market,0,Prospect
3016,"Wilson, Wise and Frye",JP,North Asia,Media,1-50,48900.0,SMB,0,Prospect
3017,Harmon-Gordon,KR,North Asia,SaaS,501-2000,469700.0,Enterprise,1,Active
3018,Tran-Delacruz,KR,North Asia,E-commerce,201-500,225700.0,Mid-Market,0,Churned
3019,Patel-Page,JP,North Asia,E-commerce,51-200,33700.0,SMB,0,Prospect
3020,Shields and Sons,KR,North Asia,Manufacturing,1-50,40400.0,SMB,0,Prospect
3021,Brewer and Sons,JP,North Asia,Retail,2001+,426900.0,Enterprise,0,Active
3022,Holmes-Davidson,JP,North Asia,Healthcare,51-200,142700.0,Mid-Market,0,Active
3023,Alvarado-Stevens,KR,North Asia,Fintech,201-500,207800.0,Mid-Market,0,Prospect
3024,Stephens-Stout,KR,North Asia,SaaS,51-200,134000.0,Mid-Market,0,Active
3025,"Nunez, Hamilton and Martin",KR,North Asia,Logistics,2001+,1679000.0,Enterprise,1,Active
3026,Jefferson Inc,KR,North Asia,SaaS,1-50,38700.0,SMB,0,Active
3027,Wheeler and Sons,JP,North Asia,Healthcare,201-500,60200.0,Mid-Market,0,Inactive
3028,Thompson-Cortez,KR,North Asia,SaaS,51-200,37100.0,SMB,0,Active
3029,Rivera-Moore,JP,North Asia,Professional Services,1-50,50000.0,SMB,0,Prospect
3030,Gregory-Pruitt,JP,North Asia,Media,1-50,41300.0,SMB,1,Active
3031,Lamb-Williams,JP,North Asia,Retail,1-50,38800.0,SMB,1,Active
3032,"Sandoval, Gonzalez and Camacho",KR,North Asia,E-commerce,201-500,38700.0,SMB,0,Prospect
3033,Park LLC,KR,North Asia,Fintech,201-500,173400.0,Mid-Market,1,Active
3034,Walker-Velez,KR,North Asia,SaaS,2001+,1363200.0,Enterprise,0,Inactive
3035,Riley Ltd,JP,North Asia,Fintech,1-50,48100.0,SMB,0,Active
3036,Williams PLC,JP,North Asia,SaaS,201-500,83300.0,Mid-Market,0,Inactive
3037,Daniels-Cooper,KR,North Asia,Education,51-200,26100.0,SMB,0,Inactive
3038,"Chavez, Lopez and Burton",JP,North Asia,E-commerce,201-500,160500.0,Mid-Market,0,Inactive
3039,"Shannon, Fletcher and Miles",JP,North Asia,Manufacturing,2001+,1434500.0,Enterprise,0,Churned
3040,"Brown, Gardner and Wood",KR,North Asia,Media,51-200,74100.0,Mid-Market,0,Active
3041,Elliott Ltd,KR,North Asia,SaaS,501-2000,71200.0,Mid-Market,1,Active
3042,"Spencer, Nunez and Lawrence",KR,North Asia,Manufacturing,2001+,1064700.0,Enterprise,1,Active
3043,"Owens, Flores and Montgomery",KR,North Asia,Fintech,1-50,39600.0,SMB,0,Active
3044,Butler-Cox,KR,North Asia,Logistics,201-500,207900.0,Mid-Market,0,Inactive
3045,"Bernard, Barnett and Nicholson",KR,North Asia,Logistics,1-50,35000.0,SMB,0,Prospect
3046,"Manning, Evans and Castaneda",JP,North Asia,Logistics,51-200,188000.0,Mid-Market,0,Churned
3047,Thomas and Sons,JP,North Asia,E-commerce,1-50,7500.0,SMB,0,Active
3048,Franco-Booth,KR,North Asia,Retail,1-50,26600.0,SMB,1,Active
3049,"Smith, Mclean and Hunt",KR,North Asia,Professional Services,2001+,523900.0,Enterprise,0,Prospect
3050,"Johnson, Garza and Smith",JP,North Asia,SaaS,501-2000,107700.0,Mid-Market,0,Active
3051,Stanley Group,KR,North Asia,Logistics,501-2000,1542500.0,Enterprise,0,Prospect
3052,Johnson PLC,JP,North Asia,Retail,201-500,9500.0,SMB,0,Prospect
3053,"Avila, Perez and Hansen",KR,North Asia,Professional Services,201-500,130900.0,Mid-Market,1,Active
3054,"Mccullough, Moody and Anderson",KR,North Asia,Manufacturing,1-50,29700.0,SMB,0,Prospect
3055,Collins and Sons,KR,North Asia,Education,51-200,203700.0,Mid-Market,0,Prospect
3056,"Walker, Farmer and Chen",JP,North Asia,Fintech,1-50,16100.0,SMB,0,Churned
3057,"Williams, Jackson and Perez",JP,North Asia,E-commerce,201-500,65300.0,Mid-Market,0,Prospect
3058,Barajas Inc,JP,North Asia,E-commerce,201-500,203000.0,Mid-Market,1,Inactive
3059,"Watson, Escobar and Webb",KR,North Asia,Healthcare,2001+,1369100.0,Enterprise,0,Inactive
3060,Butler Ltd,KR,North Asia,Logistics,1-50,18300.0,SMB,0,Prospect
3061,Aguilar Inc,KR,North Asia,SaaS,51-200,142500.0,Mid-Market,0,Inactive
3062,Shepherd LLC,KR,North Asia,Media,1-50,42200.0,SMB,0,Prospect
3063,"Hernandez, Branch and Pham",JP,North Asia,Healthcare,51-200,194500.0,Mid-Market,0,Active
3064,Hoffman Ltd,JP,North Asia,Logistics,501-2000,1805200.0,Enterprise,1,Active
3065,Jacobson-Shelton,KR,North Asia,Education,51-200,126700.0,Mid-Market,1,Active
3066,Brown-Nelson,KR,North Asia,SaaS,201-500,1813600.0,Enterprise,0,Active
3067,Fox and Sons,KR,North Asia,Healthcare,51-200,100100.0,Mid-Market,0,Inactive
3068,"Bowers, Martinez and Garcia",JP,North Asia,Retail,501-2000,63500.0,Mid-Market,1,Active
3069,Wilkinson-Perkins,KR,North Asia,Education,201-500,188300.0,Mid-Market,1,Active
3070,Suarez-Lewis,KR,North Asia,Retail,201-500,131300.0,Mid-Market,1,Active
3071,Hughes Group,KR,North Asia,Healthcare,51-200,96800.0,Mid-Market,0,Inactive
3072,Wilson-Wilson,KR,North Asia,E-commerce,51-200,40500.0,SMB,0,Prospect
3073,Cervantes Ltd,KR,North Asia,Media,1-50,23800.0,SMB,0,Prospect
3074,Mitchell-Wheeler,KR,North Asia,Education,501-2000,1608900.0,Enterprise,0,Prospect
3075,"Sanchez, Beck and Leblanc",KR,North Asia,Logistics,51-200,26300.0,SMB,0,Prospect
3076,Moran-Goodwin,KR,North Asia,Retail,51-200,43300.0,SMB,0,Active
3077,Myers and Sons,KR,North Asia,Media,1-50,13100.0,SMB,0,Prospect
3078,Robinson Inc,JP,North Asia,Fintech,1-50,36800.0,SMB,0,Inactive
3079,Johnson-Sheppard,JP,North Asia,Media,501-2000,1702700.0,Enterprise,0,Prospect
3080,Peterson-Gamble,JP,North Asia,Fintech,51-200,61400.0,Mid-Market,0,Prospect
3081,Keith Group,KR,North Asia,Fintech,51-200,29900.0,SMB,1,Inactive
3082,Brown-Buck,KR,North Asia,E-commerce,501-2000,263800.0,Enterprise,0,Active
3083,Flores and Sons,KR,North Asia,Manufacturing,2001+,1971900.0,Enterprise,1,Churned
3084,"Harmon, Alvarado and Bennett",JP,North Asia,Fintech,501-2000,103700.0,Mid-Market,1,Active
3085,Brewer Group,KR,North Asia,Education,51-200,227400.0,Mid-Market,1,Churned
3086,Castro Inc,JP,North Asia,Manufacturing,501-2000,205700.0,Mid-Market,0,Churned
3087,Norman-Smith,JP,North Asia,Professional Services,1-50,23600.0,SMB,1,Active
3088,Higgins Ltd,JP,North Asia,Education,501-2000,1760300.0,Enterprise,0,Prospect
3089,"Lewis, Parker and Harris",JP,North Asia,Logistics,501-2000,259300.0,Enterprise,0,Prospect
3090,Allen-Barr,KR,North Asia,Logistics,51-200,44600.0,SMB,0,Churned
3091,"Crosby, Foster and Fitzgerald",JP,North Asia,Media,201-500,93800.0,Mid-Market,1,Active
3092,"Barnett, Roberts and Fox",JP,North Asia,Logistics,501-2000,67400.0,Mid-Market,1,Inactive
3093,Roberson Inc,JP,North Asia,Education,51-200,39800.0,SMB,1,Active
3094,Black LLC,KR,North Asia,Manufacturing,1-50,19900.0,SMB,0,Prospect
3095,Ruiz-Hoffman,KR,North Asia,SaaS,501-2000,1279200.0,Enterprise,0,Prospect
3096,"Gomez, Wolf and Olson",KR,North Asia,Media,201-500,151100.0,Mid-Market,0,Active
3097,"Walker, Wilson and Lucero",KR,North Asia,Fintech,201-500,1731400.0,Enterprise,1,Active
3098,"Wright, Torres and Taylor",JP,North Asia,Manufacturing,201-500,83200.0,Mid-Market,0,Prospect
3099,Howe-Smith,JP,North Asia,E-commerce,201-500,105900.0,Mid-Market,0,Prospect
3100,Ali Ltd,JP,North Asia,Logistics,1-50,13700.0,SMB,1,Active
3101,"Johnson, Morris and Cantrell",JP,North Asia,SaaS,201-500,41400.0,SMB,0,Active
3102,Duncan PLC,JP,North Asia,SaaS,501-2000,195900.0,Mid-Market,0,Prospect
3103,"Johnson, Branch and Smith",JP,North Asia,Healthcare,2001+,1266600.0,Enterprise,0,Active
3104,"Jacobson, Kelly and Dixon",JP,North Asia,E-commerce,2001+,679800.0,Enterprise,0,Active
3105,Hicks and Sons,KR,North Asia,Healthcare,1-50,41500.0,SMB,0,Prospect
3106,Wang Inc,JP,North Asia,Professional Services,1-50,48500.0,SMB,1,Active
3107,Webster-Butler,JP,North Asia,Professional Services,201-500,116700.0,Mid-Market,0,Prospect
3108,King LLC,JP,North Asia,Media,501-2000,456300.0,Enterprise,0,Active
3109,"Gonzales, Norton and Jones",KR,North Asia,Professional Services,1-50,21700.0,SMB,0,Inactive
3110,Hill-Mendez,KR,North Asia,Fintech,501-2000,163300.0,Mid-Market,0,Churned
3111,"Rice, Santana and Griffith",JP,North Asia,Education,51-200,25100.0,SMB,1,Inactive
3112,Haley-Blair,JP,North Asia,Retail,501-2000,1746200.0,Enterprise,0,Prospect
3113,"Baker, Moore and Dodson",KR,North Asia,Education,201-500,9600.0,SMB,0,Prospect
3114,Woodward-Rodriguez,JP,North Asia,Retail,51-200,203300.0,Mid-Market,0,Active
3115,Bradford Group,KR,North Asia,Logistics,1-50,11200.0,SMB,1,Active
3116,Waters-Larson,JP,North Asia,E-commerce,501-2000,870600.0,Enterprise,1,Active
3117,Ortiz-Sawyer,JP,North Asia,Media,51-200,71000.0,Mid-Market,0,Prospect
